Building,DemolitionDate,BuildingImage,promptcategory,BuildingCoordinates,BuildingCountry,RandomBefore,RandomAfter,BuildingCoordinates.1,lon,lat,commonsCategory,isInGoogleLandmark,inception,WikipediaPagesCount,prompt,Imperative,PromptTemplate,difficulty,currentState,expectedValue
Alfred P. Murrah Federal Building,05/23/1995,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,random after,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0,01/01/1977,14,Generate a photorealistic image of the Alfred P. Murrah Federal Building in United States of America on 1/10/2001,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Alfred P. Murrah Federal Building,05/23/1995,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,after,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0,01/01/1977,14,Generate a photorealistic image of the Alfred P. Murrah Federal Building in United States of America after 05/23/1995,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Alfred P. Murrah Federal Building,05/23/1995,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,random before,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0,01/01/1977,14,Produce a photorealistic image of the Alfred P. Murrah Federal Building in United States of America on 12/12/1993,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Alfred P. Murrah Federal Building,05/23/1995,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,before,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0,01/01/1977,14,Produce a photorealistic image of the Alfred P. Murrah Federal Building in United States of America before 05/23/1995,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Alfred P. Murrah Federal Building,05/23/1995,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,random after,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0,01/01/1977,14,Produce a photorealistic image of the Alfred P. Murrah Federal Building in United States of America on 1/10/2001,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Alfred P. Murrah Federal Building,05/23/1995,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,after,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0,01/01/1977,14,Produce a photorealistic image of the Alfred P. Murrah Federal Building in United States of America after 05/23/1995,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Create a photorealistic image of the Amway Arena in United States of America on 07/17/1997,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Create a photorealistic image of the Amway Arena in United States of America before 03/25/2012,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Create a photorealistic image of the Amway Arena in United States of America on 1/27/2021,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Create a photorealistic image of the Amway Arena in United States of America after 03/25/2012,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Give me a photorealistic image of the Amway Arena in United States of America on 07/17/1997,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Give me a photorealistic image of the Amway Arena in United States of America before 03/25/2012,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Give me a photorealistic image of the Amway Arena in United States of America on 1/27/2021,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Give me a photorealistic image of the Amway Arena in United States of America after 03/25/2012,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Generate a photorealistic image of the Amway Arena in United States of America on 07/17/1997,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Generate a photorealistic image of the Amway Arena in United States of America before 03/25/2012,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Generate a photorealistic image of the Amway Arena in United States of America on 1/27/2021,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Generate a photorealistic image of the Amway Arena in United States of America after 03/25/2012,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Produce a photorealistic image of the Amway Arena in United States of America on 07/17/1997,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,before,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Produce a photorealistic image of the Amway Arena in United States of America before 03/25/2012,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,random after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Produce a photorealistic image of the Amway Arena in United States of America on 1/27/2021,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Amway Arena,03/25/2012,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,after,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0,01/29/1989,16,Produce a photorealistic image of the Amway Arena in United States of America after 03/25/2012,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Antalya Atatürk Stadium,02/01/2016,http://commons.wikimedia.org/wiki/Special:FilePath/Stadionantalyaspor.jpg,random before,Point(30.707892 36.878367),Turkey,10/31/2000,12/13/2016,Point(30.707892 36.878367),30.707892,36.878367,https://commons.wikimedia.org/wiki/Category:Antalya%20Atat%C3%BCrk%20Stadium,0,01/01/1965,7,Create a photorealistic image of the Antalya Atatürk Stadium in Turkey on 10/31/2000,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Antalya Atatürk Stadium,02/01/2016,http://commons.wikimedia.org/wiki/Special:FilePath/Stadionantalyaspor.jpg,before,Point(30.707892 36.878367),Turkey,10/31/2000,12/13/2016,Point(30.707892 36.878367),30.707892,36.878367,https://commons.wikimedia.org/wiki/Category:Antalya%20Atat%C3%BCrk%20Stadium,0,01/01/1965,7,Create a photorealistic image of the Antalya Atatürk Stadium in Turkey before 02/01/2016,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Antalya Atatürk Stadium,02/01/2016,http://commons.wikimedia.org/wiki/Special:FilePath/Stadionantalyaspor.jpg,random after,Point(30.707892 36.878367),Turkey,10/31/2000,12/13/2016,Point(30.707892 36.878367),30.707892,36.878367,https://commons.wikimedia.org/wiki/Category:Antalya%20Atat%C3%BCrk%20Stadium,0,01/01/1965,7,Create a photorealistic image of the Antalya Atatürk Stadium in Turkey on 12/13/2016,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Antalya Atatürk Stadium,02/01/2016,http://commons.wikimedia.org/wiki/Special:FilePath/Stadionantalyaspor.jpg,after,Point(30.707892 36.878367),Turkey,10/31/2000,12/13/2016,Point(30.707892 36.878367),30.707892,36.878367,https://commons.wikimedia.org/wiki/Category:Antalya%20Atat%C3%BCrk%20Stadium,0,01/01/1965,7,Create a photorealistic image of the Antalya Atatürk Stadium in Turkey after 02/01/2016,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
