name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of an African Civet that is 12 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of an African Civet that is 30 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a African Civet that is 7 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of an African Civet that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of an African Civet that is 12 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of an African Civet that is 30 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a African Civet that is 7 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of an African Civet that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of an African Civet that is 12 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of an African Civet that is 30 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a African Civet that is 7 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of an African Civet that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of an African Civet that is 12 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of an African Civet that is 30 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Civet,15,28.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a African Civet that is 7 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20civet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Civettictis%20civetta%2011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AfricanCivet.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of an African Elephant that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of an African Elephant that is 56 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of an African Elephant that is 140 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a African Elephant that is 35 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of an African Elephant that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of an African Elephant that is 56 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of an African Elephant that is 140 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a African Elephant that is 35 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of an African Elephant that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of an African Elephant that is 56 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of an African Elephant that is 140 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a African Elephant that is 35 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of an African Elephant that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of an African Elephant that is 56 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of an African Elephant that is 140 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
African Elephant,70,7.2,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a African Elephant that is 35 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/African%20Bush%20Elephant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20in%20Botswana.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
