period,periodstart,periodend,year,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImagePath
Baroque Art,1600,1750,1705,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1705,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1705,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1705,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1705,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1705,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1705,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during 1705,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1720,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1720,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1720,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1720,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1720,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1720,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1720,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during 1720,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1735,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1735,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1735,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1735,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
Baroque Art,1600,1750,1735,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1735,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheGeographer.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg"
